image_name,target
ISIC_0164297,0.06484726
ISIC_0164512,0.10348231
ISIC_0164603,0.08752182
ISIC_0164809,0.10348618
ISIC_0165273,0.014055629
ISIC_0165449,0.16903186
ISIC_0165903,0.003595325
ISIC_0165945,0.11212438
ISIC_0166202,0.028018728
ISIC_0166935,0.08999983
ISIC_0166988,0.059068132
ISIC_0167093,0.061466157
ISIC_0168306,0.09853306
ISIC_0168399,0.0063840603
ISIC_0168678,0.08080509
ISIC_0169604,0.0025380815
ISIC_0169687,0.06217106
ISIC_0170008,0.0691066
ISIC_0170059,0.30735534
ISIC_0170101,0.032163482
ISIC_0170583,0.12140689
ISIC_0170696,0.09722974
ISIC_0170960,0.08000449
ISIC_0171235,0.02307541
ISIC_0172020,0.01888266
ISIC_0172163,0.05372886
ISIC_0172865,0.08873261
ISIC_0173137,0.05913468
ISIC_0173385,0.047921475
ISIC_0173485,0.0005482841
ISIC_0174405,0.19419318
ISIC_0174903,0.046864092
ISIC_0174983,0.01057225
ISIC_0175364,0.09268894
ISIC_0175486,0.0007776327
ISIC_0176577,0.003026667
ISIC_0177190,0.0050644423
ISIC_0177304,0.046312552
ISIC_0177860,0.13989191
ISIC_0178430,0.13535097
ISIC_0179056,0.020150188
ISIC_0179074,0.0056321607
ISIC_0179104,0.021050744
ISIC_0180194,0.010385219
ISIC_0180510,0.08272693
ISIC_0180660,0.008729515
ISIC_0181017,0.076024525
ISIC_0181374,0.013421205
ISIC_0181445,0.08392256
ISIC_0181678,0.10198308
ISIC_0182020,0.0047289366
ISIC_0182730,0.13632493
ISIC_0183256,0.040455703
ISIC_0183290,0.050197393
ISIC_0184482,0.019339992
ISIC_0184944,0.00020479778
ISIC_0185051,0.07402164
ISIC_0185177,0.09972621
ISIC_0185547,0.0051533137
ISIC_0185918,0.0018951306
ISIC_0186437,0.0012873956
ISIC_0187428,0.13106233
ISIC_0187498,0.08685342
ISIC_0187812,0.022327164
ISIC_0188432,0.22199619
ISIC_0188926,0.026747229
ISIC_0188955,0.07900557
ISIC_0189059,0.12926798
ISIC_0189333,0.15756142
ISIC_0189336,0.0062620244
ISIC_0189694,0.06422951
ISIC_0189837,0.011812265
ISIC_0190870,0.06509786
ISIC_0191366,0.001868608
ISIC_0192490,0.022427725
ISIC_0192701,0.004031461
ISIC_0193907,0.04977842
ISIC_0194550,0.08346663
ISIC_0194914,0.045071322
ISIC_0195078,0.004076849
ISIC_0195699,0.00034596698
ISIC_0195972,0.13170981
ISIC_0196399,0.16671564
ISIC_0196403,0.07292073
ISIC_0196502,0.007076925
ISIC_0196694,0.06892165
ISIC_0196945,0.023331568
ISIC_0197584,0.038206734
ISIC_0197636,0.009150763
ISIC_0198331,0.00046431329
ISIC_0198375,0.0006495574
ISIC_0198392,0.10903484
ISIC_0198861,0.1152224
ISIC_0199116,0.06385528
ISIC_0199455,0.05838087
ISIC_0199494,0.13831186
ISIC_0200174,0.0009547382
ISIC_0200204,0.007991401
ISIC_0200921,0.10656514
ISIC_0200999,0.1537676
ISIC_0201767,0.00093015755
ISIC_0202120,0.14483662
ISIC_0202167,0.019939983
ISIC_0202259,0.0014463837
ISIC_0202576,0.018524371
ISIC_0202680,0.069575906
ISIC_0203233,0.016984148
ISIC_0204580,0.16641189
ISIC_0205127,0.07592783
ISIC_0205748,0.07723976
ISIC_0205926,0.15317549
ISIC_0207209,0.024357734
ISIC_0207268,0.10406675
ISIC_0207349,0.06869566
ISIC_0208378,0.15375717
ISIC_0209871,0.02559267
ISIC_0210282,0.017443927
ISIC_0210308,0.052329257
ISIC_0210423,0.14231454
ISIC_0210998,0.06188129
ISIC_0212729,0.08051168
ISIC_0213271,0.090565145
ISIC_0213336,0.0040825303
ISIC_0213974,0.006034427
ISIC_0214037,0.09730383
ISIC_0214186,0.025498258
ISIC_0214635,0.019168628
ISIC_0214903,0.11601606
ISIC_0215054,0.087069236
ISIC_0215966,0.021263897
ISIC_0216690,0.030725421
ISIC_0217057,0.01930282
ISIC_0217111,0.041956414
ISIC_0217267,0.06480471
ISIC_0217818,0.048875034
ISIC_0218575,0.0022591313
ISIC_0219948,0.030849367
ISIC_0220649,0.056056622
ISIC_0220926,0.014093377
ISIC_0221351,0.12784803
ISIC_0221590,0.037906434
ISIC_0222117,0.19068591
ISIC_0222150,0.0916048
ISIC_0224300,0.13512604
ISIC_0224397,0.01934056
ISIC_0224429,0.036342293
ISIC_0224919,0.026925692
ISIC_0224921,0.0024382882
ISIC_0225295,0.011139954
ISIC_0226034,0.015815469
ISIC_0226072,0.016020956
ISIC_0226137,0.07816141
ISIC_0228497,0.0012673186
ISIC_0228713,0.0006514106
ISIC_0228718,0.00085883937
ISIC_0228772,0.023223376
ISIC_0229265,0.12103811
ISIC_0229459,0.020969303
ISIC_0229659,0.009794714
ISIC_0229680,0.002451434
ISIC_0229871,0.08634592
ISIC_0230332,0.105178036
ISIC_0230564,0.083409876
ISIC_0231167,0.0049796603
ISIC_0231465,0.29702917
ISIC_0231828,0.0035723082
ISIC_0232767,0.00040037837
ISIC_0232963,0.059320208
ISIC_0233487,0.08490938
ISIC_0234038,0.06503391
ISIC_0234049,0.006054232
ISIC_0234140,0.08111324
ISIC_0234146,0.020782368
ISIC_0234248,0.07069687
ISIC_0235728,0.19560982
ISIC_0236237,0.00844455
ISIC_0236510,0.0035007594
ISIC_0236531,0.17479211
ISIC_0236739,0.17102258
ISIC_0236778,0.1945333
ISIC_0237636,0.16564326
ISIC_0237721,0.036251567
ISIC_0237862,0.0008867791
ISIC_0238002,0.025259487
ISIC_0238570,0.0902794
ISIC_0238711,0.010170705
ISIC_0238940,0.04126359
ISIC_0239070,0.05934161
ISIC_0239178,0.056935694
ISIC_0239597,0.15607207
ISIC_0239843,0.1962344
ISIC_0240365,0.00064970675
ISIC_0240628,0.003176789
ISIC_0241109,0.055718232
ISIC_0242433,0.14251475
ISIC_0242571,0.0970738
ISIC_0242646,0.00036837798
ISIC_0242801,0.071288
ISIC_0243148,0.012413326
ISIC_0243160,0.049234513
ISIC_0243235,0.10662974
ISIC_0243683,0.16833895
ISIC_0244197,0.02933272
ISIC_0244877,0.0016360842
ISIC_0245258,0.12659965
ISIC_0246090,0.07115382
ISIC_0247197,0.07628595
ISIC_0247242,0.15957703
ISIC_0247330,0.15769136
ISIC_0248114,0.17714332
ISIC_0248321,0.096871056
ISIC_0248521,0.0033457817
ISIC_0248628,0.021516955
ISIC_0248936,0.00023070477
ISIC_0249212,0.00033652512
ISIC_0249982,0.15015389
ISIC_0250064,0.03725496
ISIC_0250069,0.036321968
ISIC_0250455,0.30449727
ISIC_0250839,0.18806548
ISIC_0250842,0.013007257
ISIC_0251149,0.062328365
ISIC_0252448,0.054169517
ISIC_0252649,0.09404934
ISIC_0253178,0.08435043
ISIC_0253516,0.06352375
ISIC_0253871,0.055947516
ISIC_0254447,0.087222606
ISIC_0254686,0.01267645
ISIC_0254698,0.032367557
ISIC_0255205,0.072363175
ISIC_0255914,0.10913855
ISIC_0255997,0.04814144
ISIC_0256715,0.04900068
ISIC_0257447,0.067951806
ISIC_0258061,0.11242374
ISIC_0258065,0.012114058
ISIC_0258806,0.012113546
ISIC_0258821,0.006370895
ISIC_0259179,0.07339957
ISIC_0259615,0.106431425
ISIC_0260290,0.12103204
ISIC_0260316,0.12356468
ISIC_0260475,0.11218831
ISIC_0261693,0.024963059
ISIC_0261781,0.0011730086
ISIC_0262276,0.24442734
ISIC_0262401,0.004599447
ISIC_0262618,0.052351963
ISIC_0262770,0.098394416
ISIC_0263478,0.019792842
ISIC_0263522,0.04397611
ISIC_0263916,0.13504653
ISIC_0264941,0.04533567
ISIC_0265576,0.33839747
ISIC_0266738,0.08037214
ISIC_0267054,0.053519752
ISIC_0267586,0.11652347
ISIC_0268080,0.08507776
ISIC_0268557,0.10643429
ISIC_0268633,0.2299258
ISIC_0268701,0.09687374
ISIC_0268784,0.018370183
ISIC_0268811,0.071531154
ISIC_0270289,0.0073134205
ISIC_0270582,0.00081163
ISIC_0271017,0.04991051
ISIC_0271121,0.039399143
ISIC_0271299,0.02548228
ISIC_0271922,0.0736045
ISIC_0272026,0.01120668
ISIC_0272509,0.09393535
ISIC_0272567,0.0044692573
ISIC_0273046,0.14730234
ISIC_0273664,0.10696709
ISIC_0273685,0.09196096
ISIC_0274625,0.13089241
ISIC_0274900,0.0032006942
ISIC_0275409,0.019578332
ISIC_0275693,0.1694506
ISIC_0276167,0.06592195
ISIC_0277115,0.040421214
ISIC_0277340,0.15976809
ISIC_0277354,0.0015322618
ISIC_0277705,0.032474335
ISIC_0277727,0.07514359
ISIC_0278021,0.048028257
ISIC_0278130,0.003923382
ISIC_0278346,0.04413866
ISIC_0279526,0.13290043
ISIC_0280208,0.06281293
ISIC_0280749,0.13531789
ISIC_0280912,0.19355844
ISIC_0281179,0.08909568
ISIC_0281291,0.0048708436
ISIC_0281404,0.1601425
ISIC_0281631,0.11342291
ISIC_0281753,0.0062882476
ISIC_0282281,0.0072748847
ISIC_0282422,0.06855119
ISIC_0283463,0.102792256
ISIC_0283511,0.06415039
ISIC_0283957,0.095210575
ISIC_0284295,0.12443427
ISIC_0284505,0.023213036
ISIC_0285051,0.0047034766
ISIC_0285095,0.05366774
ISIC_0285157,0.031757433
ISIC_0286360,0.113897
ISIC_0286750,0.0072985794
ISIC_0287510,0.049069796
ISIC_0287804,0.012729266
ISIC_0288916,0.014156575
ISIC_0289191,0.009128179
ISIC_0289478,0.012206856
ISIC_0290785,0.11311213
ISIC_0290881,0.072190605
ISIC_0291277,0.0620677
ISIC_0291394,0.06876569
ISIC_0291473,0.11478135
ISIC_0291882,0.007411853
ISIC_0292158,0.042507272
ISIC_0292349,0.026194036
ISIC_0292616,0.13695092
ISIC_0293086,0.04460971
ISIC_0293607,0.119332634
ISIC_0294170,0.09565646
ISIC_0294249,0.0033266703
ISIC_0294399,0.011826825
ISIC_0294733,0.009520608
ISIC_0294910,0.01877685
ISIC_0295003,0.06351911
ISIC_0295178,0.105116345
ISIC_0295323,0.0074581704
ISIC_0296580,0.0010165933
ISIC_0296785,0.25624254
ISIC_0297032,0.023579648
ISIC_0297186,0.041971255
ISIC_0297558,0.02797574
ISIC_0297595,0.04518767
ISIC_0297795,0.030573236
ISIC_0298274,0.11433991
ISIC_0299242,0.13818048
ISIC_0299741,0.079936035
ISIC_0301404,0.004596462
ISIC_0301568,0.0076904055
ISIC_0301734,0.007644339
ISIC_0303196,0.039305687
ISIC_0303421,0.13182364
ISIC_0304019,0.07963201
ISIC_0304042,0.19751316
ISIC_0304703,0.049657244
ISIC_0305250,0.03839651
ISIC_0305679,0.080720395
ISIC_0305800,0.008385335
ISIC_0305842,0.03038659
ISIC_0305928,0.06089313
ISIC_0307909,0.08023464
ISIC_0307958,0.28830162
ISIC_0308127,0.004373135
ISIC_0308133,0.033256855
ISIC_0308888,0.065006986
ISIC_0309642,0.11268344
ISIC_0310231,0.019710647
ISIC_0310341,0.03765012
ISIC_0310588,0.030355683
ISIC_0311112,0.0033058645
ISIC_0311369,0.0046990416
ISIC_0311783,0.041748792
ISIC_0312662,0.10244149
ISIC_0313507,0.035383716
ISIC_0313653,0.0057348893
ISIC_0313924,0.015896618
ISIC_0315525,0.041311886
ISIC_0316025,0.020993141
ISIC_0316656,0.05140616
ISIC_0316668,0.059104815
ISIC_0316826,0.070134915
ISIC_0316933,0.06839932
ISIC_0317589,0.18152572
ISIC_0318642,0.023084179
ISIC_0319410,0.0013764628
ISIC_0319491,0.0036727833
ISIC_0319715,0.07588793
ISIC_0319928,0.00065526034
ISIC_0320013,0.0632109
ISIC_0320227,0.02110553
ISIC_0320334,0.006274006
ISIC_0321114,0.05369732
ISIC_0322004,0.0009066967
ISIC_0322340,0.09825709
ISIC_0322371,0.03983569
ISIC_0322967,0.09899249
ISIC_0323792,0.03404855
ISIC_0324255,0.02577201
ISIC_0324380,0.047617543
ISIC_0324600,0.025521947
ISIC_0325664,0.097717546
ISIC_0326523,0.058714017
ISIC_0326608,0.019620024
ISIC_0327120,0.16590093
ISIC_0327225,0.009493753
ISIC_0327406,0.24805565
ISIC_0329458,0.021397034
ISIC_0330567,0.001151871
ISIC_0331124,0.031112447
ISIC_0331389,0.012794677
ISIC_0331947,0.025576951
ISIC_0332337,0.06409323
ISIC_0332865,0.030250782
ISIC_0333102,0.006841402
ISIC_0333246,0.07176887
ISIC_0333589,0.16601697
ISIC_0333736,0.015301548
ISIC_0333899,0.0017429761
ISIC_0334153,0.016647087
ISIC_0335172,0.047697973
ISIC_0335396,0.002737161
ISIC_0337541,0.0009166196
ISIC_0337631,0.13968891
ISIC_0337921,0.03525402
ISIC_0338712,0.07300035
ISIC_0339773,0.0061929314
ISIC_0339922,0.08278485
ISIC_0339930,0.013438969
ISIC_0339959,0.02494914
ISIC_0340256,0.08982011
ISIC_0340453,0.03371126
ISIC_0340995,0.000344347
ISIC_0341298,0.02975159
ISIC_0341350,0.13716505
ISIC_0341663,0.08140998
ISIC_0342557,0.104127504
ISIC_0342587,0.121961825
ISIC_0342608,0.10301546
ISIC_0342869,0.0007723972
ISIC_0343061,0.35445294
ISIC_0343860,0.1435096
ISIC_0344658,0.026648795
ISIC_0345845,0.090768956
ISIC_0347263,0.0011181327
ISIC_0347984,0.15422519
ISIC_0348150,0.021625718
ISIC_0348503,0.026898138
ISIC_0348633,0.0010357614
ISIC_0349996,0.010094101
ISIC_0350117,0.0140110925
ISIC_0350269,0.124616124
ISIC_0350472,0.014738963
ISIC_0350875,0.10149499
ISIC_0351084,0.062880896
ISIC_0351188,0.068708695
ISIC_0351240,0.0007329688
ISIC_0351547,0.0133617995
ISIC_0351666,0.22908296
ISIC_0353165,0.0004360828
ISIC_0353280,0.03671131
ISIC_0353655,0.122425176
ISIC_0354123,0.000699443
ISIC_0354535,0.018088205
ISIC_0354589,0.016393455
ISIC_0354635,0.022778416
ISIC_0355023,0.05891836
ISIC_0355177,0.039613273
ISIC_0355197,0.07694229
ISIC_0355222,0.06665181
ISIC_0355705,0.14541264
ISIC_0355920,0.008553923
ISIC_0356611,0.047380134
ISIC_0356904,0.11570134
ISIC_0356995,0.058744296
ISIC_0357043,0.05335485
ISIC_0357231,0.00058297266
ISIC_0357525,0.011448315
ISIC_0358326,0.05895282
ISIC_0358490,0.052738074
ISIC_0359307,0.25906405
ISIC_0359698,0.02769412
ISIC_0360367,0.08491201
ISIC_0360822,0.054609865
ISIC_0360988,0.009537601
ISIC_0361034,0.002432217
ISIC_0361341,0.0306431
ISIC_0361529,0.2024269
ISIC_0361741,0.0034174582
ISIC_0361914,0.00043986583
ISIC_0362039,0.015933553
ISIC_0362190,0.12376312
ISIC_0362853,0.13419919
ISIC_0363130,0.0016003192
ISIC_0363161,0.09161657
ISIC_0363251,0.0033169736
ISIC_0363576,0.039645135
ISIC_0364478,0.08298549
ISIC_0364641,0.008951166
ISIC_0365216,0.00013607707
ISIC_0365540,0.011126188
ISIC_0366021,0.06498453
ISIC_0366085,0.040745948
ISIC_0367225,0.04046155
ISIC_0367913,0.0892693
ISIC_0368894,0.13334376
ISIC_0369348,0.0054834094
ISIC_0369831,0.17271745
ISIC_0370008,0.12271895
ISIC_0371772,0.0060366937
ISIC_0372318,0.013871218
ISIC_0372350,0.17111771
ISIC_0372376,0.0013011992
ISIC_0373585,0.008128989
ISIC_0374029,0.061802845
ISIC_0374710,0.0033805638
ISIC_0374954,0.087190084
ISIC_0375068,0.0043532643
ISIC_0375073,0.045134094
ISIC_0375775,0.1206946
ISIC_0376301,0.17451817
ISIC_0377184,0.1413429
ISIC_0377213,0.02895826
ISIC_0377420,0.09682145
ISIC_0377965,0.16279392
ISIC_0378169,0.08692998
ISIC_0378714,0.007156845
ISIC_0379551,0.14720456
ISIC_0379863,0.1400638
ISIC_0379931,0.0006471819
ISIC_0379979,0.00649415
ISIC_0380545,0.0056795985
ISIC_0380622,0.08920994
ISIC_0380779,0.066547476
ISIC_0380954,0.008241758
ISIC_0381051,0.19402935
ISIC_0381342,0.1011425
ISIC_0381930,0.0238621
ISIC_0381980,0.036918595
ISIC_0383524,0.03892031
ISIC_0383804,0.20094807
ISIC_0384107,0.1651579
ISIC_0384200,0.004427303
ISIC_0384214,0.1359468
ISIC_0384407,0.059597958
ISIC_0384664,0.0028172266
ISIC_0385579,0.019530611
ISIC_0385609,0.01694957
ISIC_0385633,0.020290906
ISIC_0386664,0.022641191
ISIC_0388873,0.083609484
ISIC_0389629,0.0007637527
ISIC_0389955,0.14496173
ISIC_0391694,0.0021718217
ISIC_0392105,0.13081409
ISIC_0392334,0.06355639
ISIC_0392759,0.06061992
ISIC_0392942,0.036134314
ISIC_0392966,0.14326401
ISIC_0393088,0.15574495
ISIC_0394030,0.17185922
ISIC_0394140,0.07517931
ISIC_0394157,0.0021462105
ISIC_0395456,0.2205528
ISIC_0395933,0.07211142
ISIC_0396184,0.10210606
ISIC_0396865,0.10078765
ISIC_0397464,0.056266326
ISIC_0397577,0.010797687
ISIC_0398069,0.0642497
ISIC_0398140,0.10775226
ISIC_0398435,0.21015863
ISIC_0399051,0.001051539
ISIC_0399220,0.033464495
ISIC_0399416,0.20063044
ISIC_0400685,0.0014020678
ISIC_0401078,0.17133586
ISIC_0401116,0.05418502
ISIC_0401250,0.20542867
ISIC_0401401,0.027720137
ISIC_0401416,0.016074738
ISIC_0401425,0.04362462
ISIC_0401522,0.0068199933
ISIC_0402533,0.08948252
ISIC_0402674,0.033806432
ISIC_0403893,0.012597442
ISIC_0404479,0.004855797
ISIC_0404568,0.050968107
ISIC_0404809,0.062829114
ISIC_0404840,0.15911919
ISIC_0405163,0.23863077
ISIC_0405211,0.26690498
ISIC_0405253,0.00010790476
ISIC_0405554,0.15791202
ISIC_0405652,0.002208731
ISIC_0405780,0.064906575
ISIC_0407040,0.14878719
ISIC_0410165,0.009776377
ISIC_0410311,0.09413275
ISIC_0410824,0.15337248
ISIC_0410826,0.051495966
ISIC_0411005,0.017895943
ISIC_0411589,0.0046295333
ISIC_0411688,0.04148377
ISIC_0411829,0.08049051
ISIC_0412482,0.11296612
ISIC_0412659,0.001854359
ISIC_0412915,0.06759641
ISIC_0412939,0.063342325
ISIC_0413084,0.011397024
ISIC_0413173,0.0034374965
ISIC_0413247,0.051492456
ISIC_0413472,0.042186618
ISIC_0413575,0.0009290895
ISIC_0413715,0.06372646
ISIC_0413804,0.16348206
ISIC_0413901,0.046413306
ISIC_0414259,0.0024444938
ISIC_0414670,0.040224046
ISIC_0414816,0.0029501955
ISIC_0417530,0.0006910611
ISIC_0418738,0.007676315
ISIC_0418746,0.06930474
ISIC_0419212,0.046968985
ISIC_0419302,0.004094359
ISIC_0419875,0.0643743
ISIC_0420331,0.011352323
ISIC_0420381,0.097554825
ISIC_0420477,0.17598908
ISIC_0420624,0.026894242
ISIC_0421041,0.050196175
ISIC_0421558,0.070703566
ISIC_0422061,0.0017425832
ISIC_0422139,0.13674489
ISIC_0422299,0.055776343
ISIC_0423201,0.07177229
ISIC_0423312,0.029265447
ISIC_0423395,0.09598815
ISIC_0423483,0.05617759
ISIC_0423722,0.07248941
ISIC_0423788,0.00066009077
ISIC_0424324,0.050556224
ISIC_0424646,0.00087490253
ISIC_0424700,0.082642645
ISIC_0424784,0.0009191942
ISIC_0425276,0.05328222
ISIC_0426592,0.070088424
ISIC_0426657,0.092439294
ISIC_0427813,0.01678173
ISIC_0428383,0.020617565
ISIC_0428482,0.09024308
ISIC_0429310,0.0026869748
ISIC_0430356,0.079408675
ISIC_0430646,0.013179266
ISIC_0430837,0.11412545
ISIC_0431008,0.21400802
ISIC_0432077,0.030495508
ISIC_0432164,0.032379493
ISIC_0432236,0.18615282
ISIC_0432484,0.083545096
ISIC_0433142,0.07781329
ISIC_0433569,0.19370739
ISIC_0433594,0.17311986
ISIC_0433647,0.051523324
ISIC_0433742,0.0018441188
ISIC_0434114,0.050690684
ISIC_0434354,0.0026160926
ISIC_0434532,0.010268993
ISIC_0434566,0.08794311
ISIC_0435434,0.27546963
ISIC_0435596,0.01278985
ISIC_0436161,0.14594807
ISIC_0436964,0.030137425
ISIC_0437018,0.087903164
ISIC_0437593,0.06842529
ISIC_0437828,0.122900486
ISIC_0437978,0.04597803
ISIC_0438115,0.008051266
ISIC_0438136,0.120832294
ISIC_0438234,0.0028706805
ISIC_0438437,0.014946205
ISIC_0439040,0.016180059
ISIC_0439452,0.044409376
ISIC_0439726,0.019462207
ISIC_0439839,0.1842949
ISIC_0439950,0.00061882613
ISIC_0440291,0.08002352
ISIC_0440394,0.0012327565
ISIC_0440848,0.036178645
ISIC_0441120,0.06831279
ISIC_0441886,0.00934237
ISIC_0442290,0.08633009
ISIC_0442749,0.1508296
ISIC_0442837,0.027732074
ISIC_0443266,0.0022775708
ISIC_0443835,0.062581554
ISIC_0444339,0.093843885
ISIC_0444347,0.22942817
ISIC_0444603,0.046237994
ISIC_0444937,0.010509998
ISIC_0445189,0.08348427
ISIC_0445267,0.06088963
ISIC_0445396,0.16499834
ISIC_0445911,0.023433775
ISIC_0448016,0.02980235
ISIC_0448195,0.03076063
ISIC_0448485,0.008065761
ISIC_0448964,0.13628586
ISIC_0449405,0.0003108557
ISIC_0449568,0.14617285
ISIC_0449824,0.03342994
ISIC_0449983,0.012027327
ISIC_0450108,0.0023153292
ISIC_0450401,0.047029775
ISIC_0451095,0.0019919116
ISIC_0452356,0.10303795
ISIC_0452379,0.032243844
ISIC_0452388,0.12292989
ISIC_0452459,0.07000354
ISIC_0452656,0.0723854
ISIC_0453714,0.06580291
ISIC_0454594,0.14276415
ISIC_0455262,0.022379816
ISIC_0455456,0.14331432
ISIC_0455625,0.061784606
ISIC_0455687,0.025755256
ISIC_0455743,0.11048174
ISIC_0456090,0.1242581
ISIC_0456901,0.1170547
ISIC_0456905,0.17997737
ISIC_0457030,0.080375195
ISIC_0457235,0.0051570367
ISIC_0457385,0.024061972
ISIC_0457868,0.13364863
ISIC_0458106,0.103433184
ISIC_0458240,0.008543148
ISIC_0459035,0.06702333
ISIC_0459155,0.11888812
ISIC_0460240,0.0032820385
ISIC_0460608,0.002645785
ISIC_0460815,0.07145667
ISIC_0460833,0.1951725
ISIC_0461085,0.0059416443
ISIC_0461550,0.19418788
ISIC_0461634,0.06697966
ISIC_0461706,0.12985644
ISIC_0462956,0.10819396
ISIC_0463621,0.04986378
ISIC_0463832,0.03895201
ISIC_0464315,0.24559768
ISIC_0464730,0.001937738
ISIC_0464836,0.002518663
ISIC_0465018,0.16423692
ISIC_0465385,0.06611103
ISIC_0465938,0.060617607
ISIC_0467553,0.0011458651
ISIC_0467724,0.029006688
ISIC_0467850,0.084834374
ISIC_0468433,0.002356555
ISIC_0468611,0.011370096
ISIC_0469314,0.0033956112
ISIC_0469542,0.08518963
ISIC_0469872,0.08666841
ISIC_0470210,0.12110224
ISIC_0470224,0.06490961
ISIC_0470433,0.055817246
ISIC_0470629,0.010409112
ISIC_0472534,0.00018222339
ISIC_0472796,0.080016695
ISIC_0473135,0.042670827
ISIC_0473257,0.0635209
ISIC_0473607,0.033819202
ISIC_0474481,0.10003394
ISIC_0474551,0.13188526
ISIC_0475341,0.12529267
ISIC_0475506,0.018648112
ISIC_0475718,0.05962959
ISIC_0475746,0.12273464
ISIC_0476011,0.08394287
ISIC_0476606,0.010211348
ISIC_0476670,0.07954585
ISIC_0476762,0.07195458
ISIC_0478536,0.0043858956
ISIC_0478571,0.082692005
ISIC_0479264,0.0058534606
ISIC_0480590,0.019197315
ISIC_0481059,0.0020376232
ISIC_0481453,0.16315146
ISIC_0481652,0.0335931
ISIC_0481910,0.024949566
ISIC_0482495,0.0048364936
ISIC_0483469,0.0010730661
ISIC_0483649,0.07609537
ISIC_0484163,0.0016910695
ISIC_0484568,0.06708472
ISIC_0485417,0.09091413
ISIC_0485529,0.023720296
ISIC_0485537,0.08651879
ISIC_0485753,0.005654787
ISIC_0485881,0.10573482
ISIC_0486478,0.012979716
ISIC_0486516,0.0010999971
ISIC_0487460,0.061961383
ISIC_0487660,0.13030069
ISIC_0488192,0.0055385977
ISIC_0488252,0.0010897418
ISIC_0488413,0.114210606
ISIC_0489267,0.124860115
ISIC_0489611,0.0015977575
ISIC_0489729,0.22320683
ISIC_0490714,0.0014510116
ISIC_0491818,0.06778781
ISIC_0492473,0.05308183
ISIC_0492483,0.054118365
ISIC_0493185,0.017398203
ISIC_0494257,0.0190128
ISIC_0494344,0.00085170736
ISIC_0494383,0.019477854
ISIC_0494655,0.005222781
ISIC_0494868,0.06748808
ISIC_0494885,0.12539206
ISIC_0495405,0.11380162
ISIC_0496209,0.054456636
ISIC_0496971,0.082633354
ISIC_0496975,0.00024299411
ISIC_0497800,0.00046717757
ISIC_0497817,0.1189484
ISIC_0498037,0.0026479538
