image_name,target
ISIC_0399220,0.03370466
ISIC_0399416,0.14551431
ISIC_0400685,0.016435536
ISIC_0401078,0.06328758
ISIC_0401116,0.074915156
ISIC_0401250,0.20219003
ISIC_0401401,0.096280515
ISIC_0401416,0.020490358
ISIC_0401425,0.085406475
ISIC_0401522,0.029219052
ISIC_0402533,0.16515763
ISIC_0402674,0.057149593
ISIC_0403893,0.05872121
ISIC_0404479,0.011338942
ISIC_0404568,0.046628952
ISIC_0404809,0.13095637
ISIC_0404840,0.097946875
ISIC_0405163,0.14987054
ISIC_0405211,0.12626882
ISIC_0405253,0.012476419
ISIC_0405554,0.14158864
ISIC_0405652,0.05933775
ISIC_0405780,0.06309339
ISIC_0407040,0.27296057
ISIC_0410165,0.04457098
ISIC_0410311,0.1378388
ISIC_0410824,0.11906367
ISIC_0410826,0.08044375
ISIC_0411005,0.054618258
ISIC_0411589,0.025310123
ISIC_0411688,0.027687386
ISIC_0411829,0.027442506
ISIC_0412482,0.057738874
ISIC_0412659,0.020017346
ISIC_0412915,0.071947195
ISIC_0412939,0.1227209
ISIC_0413084,0.022153554
ISIC_0413173,0.008516758
ISIC_0413247,0.056262147
ISIC_0413472,0.056976903
ISIC_0413575,0.029476343
ISIC_0413715,0.05722648
ISIC_0413804,0.039877117
ISIC_0413901,0.080923155
ISIC_0414259,0.010790229
ISIC_0414670,0.029883282
ISIC_0414816,0.040669587
ISIC_0417530,0.011072346
ISIC_0418738,0.012451227
ISIC_0418746,0.11948988
ISIC_0419212,0.034756444
ISIC_0419302,0.06321677
ISIC_0419875,0.06471407
ISIC_0420331,0.02968354
ISIC_0420381,0.12079534
ISIC_0420477,0.08618468
ISIC_0420624,0.047104184
ISIC_0421041,0.10218235
ISIC_0421558,0.056457758
ISIC_0422061,0.011119895
ISIC_0422139,0.08156645
ISIC_0422299,0.06313218
ISIC_0423201,0.14010905
ISIC_0423312,0.0083652
ISIC_0423395,0.08516713
ISIC_0423483,0.05083664
ISIC_0423722,0.055466432
ISIC_0423788,0.01821956
ISIC_0424324,0.08882002
ISIC_0424646,0.012245633
ISIC_0424700,0.17372006
ISIC_0424784,0.020872086
ISIC_0425276,0.09373569
ISIC_0426592,0.13680895
ISIC_0426657,0.09454692
ISIC_0427813,0.036819216
ISIC_0428383,0.019279325
ISIC_0428482,0.051261473
ISIC_0429310,0.059769258
ISIC_0430356,0.06852808
ISIC_0430646,0.0422624
ISIC_0430837,0.12742989
ISIC_0431008,0.10268929
ISIC_0432077,0.047330555
ISIC_0432164,0.028373038
ISIC_0432236,0.15655635
ISIC_0432484,0.066418745
ISIC_0433142,0.0881036
ISIC_0433569,0.105512716
ISIC_0433594,0.062394213
ISIC_0433647,0.0334529
ISIC_0433742,0.011766064
ISIC_0434114,0.06925687
ISIC_0434354,0.035369825
ISIC_0434532,0.039608557
ISIC_0434566,0.124472104
ISIC_0435434,0.16149195
ISIC_0435596,0.04383908
ISIC_0436161,0.04241668
ISIC_0436964,0.07296557
ISIC_0437018,0.07086085
ISIC_0437593,0.044518445
ISIC_0437828,0.16760409
ISIC_0437978,0.09811153
ISIC_0438115,0.0114265615
ISIC_0438136,0.050654512
ISIC_0438234,0.026781572
ISIC_0438437,0.039173815
ISIC_0439040,0.041760217
ISIC_0439452,0.11479228
ISIC_0439726,0.051450536
ISIC_0439839,0.07452888
ISIC_0439950,0.019502785
ISIC_0440291,0.115863144
ISIC_0440394,0.03201636
ISIC_0440848,0.04705015
ISIC_0441120,0.06984429
ISIC_0441886,0.029340466
ISIC_0442290,0.16252284
ISIC_0442749,0.09354335
ISIC_0442837,0.038134523
ISIC_0443266,0.020246768
ISIC_0443835,0.0836219
ISIC_0444339,0.06621765
ISIC_0444347,0.084965505
ISIC_0444603,0.09126404
ISIC_0444937,0.025257232
ISIC_0445189,0.018578835
ISIC_0445267,0.078329824
ISIC_0445396,0.0939872
ISIC_0445911,0.04422318
ISIC_0448016,0.0680291
ISIC_0448195,0.0137023255
ISIC_0448485,0.01696075
ISIC_0448964,0.06743506
ISIC_0449405,0.018987792
ISIC_0449568,0.111385085
ISIC_0449824,0.036830995
ISIC_0449983,0.043861452
ISIC_0450108,0.02242961
ISIC_0450401,0.037400063
ISIC_0451095,0.020205697
ISIC_0452356,0.15131034
ISIC_0452379,0.03248443
ISIC_0452388,0.08008427
ISIC_0452459,0.06414422
ISIC_0452656,0.049593642
ISIC_0453714,0.12140385
ISIC_0454594,0.013744734
ISIC_0455262,0.032935675
ISIC_0455456,0.061253984
ISIC_0455625,0.055526823
ISIC_0455687,0.037991688
ISIC_0455743,0.092383176
ISIC_0456090,0.15040727
ISIC_0456901,0.09921354
ISIC_0456905,0.04565907
ISIC_0457030,0.123254426
ISIC_0457235,0.045022707
ISIC_0457385,0.04558361
ISIC_0457868,0.09055667
ISIC_0458106,0.16175227
ISIC_0458240,0.028965294
ISIC_0459035,0.09053858
ISIC_0459155,0.10787188
ISIC_0460240,0.019542683
ISIC_0460608,0.016908536
ISIC_0460815,0.082051605
ISIC_0460833,0.16323309
ISIC_0461085,0.037294343
ISIC_0461550,0.14914282
ISIC_0461634,0.08139468
ISIC_0461706,0.13620932
ISIC_0462956,0.13766338
ISIC_0463621,0.028667798
ISIC_0463832,0.064306505
ISIC_0464315,0.21310775
ISIC_0464730,0.024282405
ISIC_0464836,0.03868508
ISIC_0465018,0.14379191
ISIC_0465385,0.08187625
ISIC_0465938,0.19065785
ISIC_0467553,0.0114713805
ISIC_0467724,0.09537398
ISIC_0467850,0.099429525
ISIC_0468433,0.037272442
ISIC_0468611,0.01908105
ISIC_0469314,0.011826526
ISIC_0469542,0.058692914
ISIC_0469872,0.070089884
ISIC_0470210,0.08861212
ISIC_0470224,0.21807353
ISIC_0470433,0.015686039
ISIC_0470629,0.022287771
ISIC_0472534,0.026401198
ISIC_0472796,0.04787269
ISIC_0473135,0.06680055
ISIC_0473257,0.037684385
ISIC_0473607,0.08541172
ISIC_0474481,0.03939487
ISIC_0474551,0.077915244
ISIC_0475341,0.13321926
ISIC_0475506,0.016232314
ISIC_0475718,0.034527916
ISIC_0475746,0.10799078
ISIC_0476011,0.1689681
ISIC_0476606,0.019718735
ISIC_0476670,0.09028875
ISIC_0476762,0.07160576
ISIC_0478536,0.036012746
ISIC_0478571,0.05468589
ISIC_0479264,0.044260185
ISIC_0480590,0.05198663
ISIC_0481059,0.053231906
ISIC_0481453,0.11551494
ISIC_0481652,0.072661825
ISIC_0481910,0.11512425
ISIC_0482495,0.036255784
ISIC_0483469,0.0152117675
ISIC_0483649,0.12056568
ISIC_0484163,0.041708816
ISIC_0484568,0.03942823
ISIC_0485417,0.056572665
ISIC_0485529,0.054557756
ISIC_0485537,0.11186772
ISIC_0485753,0.059703335
ISIC_0485881,0.09808346
ISIC_0486478,0.0670109
ISIC_0486516,0.016466727
ISIC_0487460,0.1074033
ISIC_0487660,0.15931736
ISIC_0488192,0.019933686
ISIC_0488252,0.00728521
ISIC_0488413,0.1390822
ISIC_0489267,0.12178093
ISIC_0489611,0.04092969
ISIC_0489729,0.07674382
ISIC_0490714,0.0154218
ISIC_0491818,0.10380719
ISIC_0492473,0.06114943
ISIC_0492483,0.05823649
ISIC_0493185,0.03300341
ISIC_0494257,0.034410987
ISIC_0494344,0.019540064
ISIC_0494383,0.05347659
ISIC_0494655,0.021089232
ISIC_0494868,0.06993672
ISIC_0494885,0.097571015
ISIC_0495405,0.07421445
ISIC_0496209,0.085240126
ISIC_0496971,0.0839149
ISIC_0496975,0.024789872
ISIC_0497800,0.03643793
ISIC_0497817,0.13700394
ISIC_0498037,0.019741602
ISIC_0498040,0.09872002
ISIC_0499719,0.10074458
ISIC_0499971,0.10168541
ISIC_0499977,0.07358861
ISIC_0500253,0.090147875
ISIC_0500312,0.034764398
ISIC_0500526,0.08864225
ISIC_0501506,0.020221272
ISIC_0502016,0.024974128
ISIC_0502419,0.033959966
