image_name,target
ISIC_0221590,0.2109764
ISIC_0222117,0.23258658
ISIC_0222150,0.08658258
ISIC_0224300,0.35197997
ISIC_0224397,0.02837049
ISIC_0224429,0.06644995
ISIC_0224919,0.15612446
ISIC_0224921,0.052155796
ISIC_0225295,0.14961967
ISIC_0226034,0.09941322
ISIC_0226072,0.13476332
ISIC_0226137,0.24366868
ISIC_0228497,0.07815253
ISIC_0228713,0.060126353
ISIC_0228718,0.019999003
ISIC_0228772,0.21748178
ISIC_0229265,0.1230402
ISIC_0229459,0.070909254
ISIC_0229659,0.07176819
ISIC_0229680,0.058750693
ISIC_0229871,0.1020467
ISIC_0230332,0.24419278
ISIC_0230564,0.17394309
ISIC_0231167,0.085405044
ISIC_0231465,0.27864563
ISIC_0231828,0.05946535
ISIC_0232767,0.017930185
ISIC_0232963,0.068834
ISIC_0233487,0.18912883
ISIC_0234038,0.1726269
ISIC_0234049,0.13399862
ISIC_0234140,0.20214678
ISIC_0234146,0.12859933
ISIC_0234248,0.13988037
ISIC_0235728,0.34961358
ISIC_0236237,0.10492224
ISIC_0236510,0.040330287
ISIC_0236531,0.17722136
ISIC_0236739,0.29463798
ISIC_0236778,0.24160482
ISIC_0237636,0.37820315
ISIC_0237721,0.20212491
ISIC_0237862,0.073705055
ISIC_0238002,0.07383123
ISIC_0238570,0.1365763
ISIC_0238711,0.0469459
ISIC_0238940,0.061823893
ISIC_0239070,0.14253838
ISIC_0239178,0.07593602
ISIC_0239597,0.41291082
ISIC_0239843,0.24446362
ISIC_0240365,0.024198838
ISIC_0240628,0.07460504
ISIC_0241109,0.10060384
ISIC_0242433,0.16238953
ISIC_0242571,0.25256106
ISIC_0242646,0.037201926
ISIC_0242801,0.16428876
ISIC_0243148,0.037481215
ISIC_0243160,0.22087054
ISIC_0243235,0.19925596
ISIC_0243683,0.3372062
ISIC_0244197,0.15324253
ISIC_0244877,0.05713117
ISIC_0245258,0.21577816
ISIC_0246090,0.20780508
ISIC_0247197,0.16241896
ISIC_0247242,0.22318141
ISIC_0247330,0.20103328
ISIC_0248114,0.31811404
ISIC_0248321,0.23005879
ISIC_0248521,0.056482077
ISIC_0248628,0.09583946
ISIC_0248936,0.08960924
ISIC_0249212,0.041243676
ISIC_0249982,0.2002543
ISIC_0250064,0.15515769
ISIC_0250069,0.06472098
ISIC_0250455,0.21789028
ISIC_0250839,0.33278176
ISIC_0250842,0.06416235
ISIC_0251149,0.103768356
ISIC_0252448,0.18979026
ISIC_0252649,0.19612658
ISIC_0253178,0.19456178
ISIC_0253516,0.19783159
ISIC_0253871,0.16801678
ISIC_0254447,0.27156726
ISIC_0254686,0.07246242
ISIC_0254698,0.14263372
ISIC_0255205,0.1262623
ISIC_0255914,0.17991358
ISIC_0255997,0.11542439
ISIC_0256715,0.1233417
ISIC_0257447,0.12843281
ISIC_0258061,0.37103972
ISIC_0258065,0.061520245
ISIC_0258806,0.11214834
ISIC_0258821,0.050874706
ISIC_0259179,0.17019339
ISIC_0259615,0.15798196
ISIC_0260290,0.16052334
ISIC_0260316,0.22852123
ISIC_0260475,0.16170083
ISIC_0261693,0.05615002
ISIC_0261781,0.030087093
ISIC_0262276,0.29505917
ISIC_0262401,0.023685902
ISIC_0262618,0.11080166
ISIC_0262770,0.1935988
ISIC_0263478,0.03199742
ISIC_0263522,0.1687085
ISIC_0263916,0.30694085
ISIC_0264941,0.08671632
ISIC_0265576,0.33594823
ISIC_0266738,0.15306066
ISIC_0267054,0.055909365
ISIC_0267586,0.17638157
ISIC_0268080,0.20610142
ISIC_0268557,0.23069571
ISIC_0268633,0.1631832
ISIC_0268701,0.15474772
ISIC_0268784,0.05682628
ISIC_0268811,0.14899866
ISIC_0270289,0.04599817
ISIC_0270582,0.05158787
ISIC_0271017,0.16514464
ISIC_0271121,0.07738305
ISIC_0271299,0.11198121
ISIC_0271922,0.28258142
ISIC_0272026,0.055611227
ISIC_0272509,0.24284814
ISIC_0272567,0.07071878
ISIC_0273046,0.3190158
ISIC_0273664,0.16129623
ISIC_0273685,0.23436642
ISIC_0274625,0.14838307
ISIC_0274900,0.0897271
ISIC_0275409,0.042614024
ISIC_0275693,0.37203684
ISIC_0276167,0.19845288
ISIC_0277115,0.14958815
ISIC_0277340,0.20473683
ISIC_0277354,0.067661114
ISIC_0277705,0.23381518
ISIC_0277727,0.13864537
ISIC_0278021,0.11803162
ISIC_0278130,0.0995853
ISIC_0278346,0.06835058
ISIC_0279526,0.25809637
ISIC_0280208,0.21293058
ISIC_0280749,0.25412956
ISIC_0280912,0.2805076
ISIC_0281179,0.22579014
ISIC_0281291,0.028606707
ISIC_0281404,0.25173426
ISIC_0281631,0.21309942
ISIC_0281753,0.08079125
ISIC_0282281,0.09663073
ISIC_0282422,0.10480907
ISIC_0283463,0.21951765
ISIC_0283511,0.13674971
ISIC_0283957,0.18289967
ISIC_0284295,0.32035458
ISIC_0284505,0.12736842
ISIC_0285051,0.046854526
ISIC_0285095,0.14890768
ISIC_0285157,0.084976114
ISIC_0286360,0.30484447
ISIC_0286750,0.060391154
ISIC_0287510,0.17213066
ISIC_0287804,0.027196988
ISIC_0288916,0.17471899
ISIC_0289191,0.09765107
ISIC_0289478,0.07800287
ISIC_0290785,0.17170905
ISIC_0290881,0.14368808
ISIC_0291277,0.17587884
ISIC_0291394,0.1746748
ISIC_0291473,0.22753341
ISIC_0291882,0.06274407
ISIC_0292158,0.18082716
ISIC_0292349,0.06295668
ISIC_0292616,0.23216279
ISIC_0293086,0.06435991
ISIC_0293607,0.26501665
ISIC_0294170,0.28131023
ISIC_0294249,0.069955766
ISIC_0294399,0.108588874
ISIC_0294733,0.15455721
ISIC_0294910,0.113142215
ISIC_0295003,0.160595
ISIC_0295178,0.20525378
ISIC_0295323,0.07122869
ISIC_0296580,0.055632036
ISIC_0296785,0.28749213
ISIC_0297032,0.051772594
ISIC_0297186,0.13144684
ISIC_0297558,0.06362453
ISIC_0297595,0.21286811
ISIC_0297795,0.16759981
ISIC_0298274,0.2303987
ISIC_0299242,0.24486522
ISIC_0299741,0.27508667
ISIC_0301404,0.048509028
ISIC_0301568,0.16379528
ISIC_0301734,0.0672499
ISIC_0303196,0.10152482
ISIC_0303421,0.13491125
ISIC_0304019,0.119998924
ISIC_0304042,0.26302797
ISIC_0304703,0.041522365
ISIC_0305250,0.04380582
ISIC_0305679,0.05470669
ISIC_0305800,0.055879753
ISIC_0305842,0.10454639
ISIC_0305928,0.06474597
ISIC_0307909,0.19183594
ISIC_0307958,0.23643625
ISIC_0308127,0.059873786
ISIC_0308133,0.1294406
ISIC_0308888,0.12830949
ISIC_0309642,0.21069475
ISIC_0310231,0.11558858
ISIC_0310341,0.15473191
ISIC_0310588,0.07929498
ISIC_0311112,0.066729195
ISIC_0311369,0.046446208
ISIC_0311783,0.12876494
ISIC_0312662,0.14253542
ISIC_0313507,0.08855498
ISIC_0313653,0.19508131
ISIC_0313924,0.08797667
ISIC_0315525,0.10477796
ISIC_0316025,0.0811243
ISIC_0316656,0.2107494
ISIC_0316668,0.23863757
ISIC_0316826,0.20563817
ISIC_0316933,0.13608745
ISIC_0317589,0.2158318
ISIC_0318642,0.06708419
ISIC_0319410,0.050728615
ISIC_0319491,0.1560389
ISIC_0319715,0.208221
ISIC_0319928,0.14647226
ISIC_0320013,0.10724223
ISIC_0320227,0.083163925
ISIC_0320334,0.055934656
ISIC_0321114,0.1601458
ISIC_0322004,0.0407075
ISIC_0322340,0.09106324
ISIC_0322371,0.20715548
ISIC_0322967,0.1110531
ISIC_0323792,0.22341347
ISIC_0324255,0.03388268
ISIC_0324380,0.1388668
ISIC_0324600,0.19911921
ISIC_0325664,0.27016056
ISIC_0326523,0.09950311
ISIC_0326608,0.17363845
ISIC_0327120,0.24413095
ISIC_0327225,0.12101197
ISIC_0327406,0.35964537
ISIC_0329458,0.09116156
ISIC_0330567,0.05811264
ISIC_0331124,0.059015084
ISIC_0331389,0.07989397
ISIC_0331947,0.09704561
ISIC_0332337,0.27943248
ISIC_0332865,0.099910356
ISIC_0333102,0.02594167
ISIC_0333246,0.1722474
ISIC_0333589,0.3183147
ISIC_0333736,0.07923685
ISIC_0333899,0.08433801
ISIC_0334153,0.09457904
ISIC_0335172,0.11179558
ISIC_0335396,0.025926666
ISIC_0337541,0.019722974
ISIC_0337631,0.18768835
ISIC_0337921,0.19406553
ISIC_0338712,0.21627675
ISIC_0339773,0.09061524
ISIC_0339922,0.106560946
ISIC_0339930,0.05889316
ISIC_0339959,0.06759762
ISIC_0340256,0.13584773
ISIC_0340453,0.072756894
ISIC_0340995,0.07011496
ISIC_0341298,0.08502153
ISIC_0341350,0.27300015
ISIC_0341663,0.26389942
ISIC_0342557,0.2621265
ISIC_0342587,0.24048217
ISIC_0342608,0.18305618
ISIC_0342869,0.03637097
ISIC_0343061,0.24966685
ISIC_0343860,0.17284374
ISIC_0344658,0.043928456
ISIC_0345845,0.2286027
ISIC_0347263,0.038020853
ISIC_0347984,0.17324825
ISIC_0348150,0.078414544
ISIC_0348503,0.14957589
ISIC_0348633,0.03677267
ISIC_0349996,0.040120013
ISIC_0350117,0.10692159
ISIC_0350269,0.39568397
ISIC_0350472,0.14973435
ISIC_0350875,0.30284366
ISIC_0351084,0.31461546
ISIC_0351188,0.2448659
ISIC_0351240,0.031109333
ISIC_0351547,0.13218294
ISIC_0351666,0.46856156
ISIC_0353165,0.020755531
ISIC_0353280,0.118750304
ISIC_0353655,0.22704779
ISIC_0354123,0.057849754
ISIC_0354535,0.049870532
ISIC_0354589,0.040383726
ISIC_0354635,0.0749271
ISIC_0355023,0.20557626
ISIC_0355177,0.11775962
ISIC_0355197,0.097226225
ISIC_0355222,0.16082829
ISIC_0355705,0.17187683
ISIC_0355920,0.03395407
ISIC_0356611,0.09071544
ISIC_0356904,0.15977205
ISIC_0356995,0.121957995
ISIC_0357043,0.16033007
ISIC_0357231,0.09827805
ISIC_0357525,0.09039241
ISIC_0358326,0.28347763
ISIC_0358490,0.17915232
ISIC_0359307,0.38791433
ISIC_0359698,0.09151053
ISIC_0360367,0.24242906
ISIC_0360822,0.20092022
ISIC_0360988,0.07969517
ISIC_0361034,0.036916252
ISIC_0361341,0.13834812
ISIC_0361529,0.47012806
ISIC_0361741,0.026056236
ISIC_0361914,0.066990785
ISIC_0362039,0.04341093
ISIC_0362190,0.2453527
ISIC_0362853,0.22311194
ISIC_0363130,0.13377583
ISIC_0363161,0.20742516
ISIC_0363251,0.08132943
ISIC_0363576,0.15147845
ISIC_0364478,0.11427587
ISIC_0364641,0.11749283
ISIC_0365216,0.008306391
ISIC_0365540,0.087345384
ISIC_0366021,0.16096793
ISIC_0366085,0.081161655
ISIC_0367225,0.25423393
ISIC_0367913,0.20918052
ISIC_0368894,0.15910532
ISIC_0369348,0.054802835
ISIC_0369831,0.40649423
ISIC_0370008,0.19094628
ISIC_0371772,0.08403196
ISIC_0372318,0.100512564
ISIC_0372350,0.16216356
ISIC_0372376,0.039148062
ISIC_0373585,0.06271658
ISIC_0374029,0.16032262
ISIC_0374710,0.0339756
ISIC_0374954,0.06521656
ISIC_0375068,0.03506769
ISIC_0375073,0.13581821
ISIC_0375775,0.12492327
ISIC_0376301,0.2495416
ISIC_0377184,0.21202554
ISIC_0377213,0.042170715
ISIC_0377420,0.1875372
ISIC_0377965,0.3707018
ISIC_0378169,0.18905526
ISIC_0378714,0.050163414
ISIC_0379551,0.20786272
ISIC_0379863,0.23703377
ISIC_0379931,0.063001424
ISIC_0379979,0.09850812
ISIC_0380545,0.06289557
ISIC_0380622,0.11661302
ISIC_0380779,0.17593466
ISIC_0380954,0.04875064
ISIC_0381051,0.30603132
ISIC_0381342,0.21663816
ISIC_0381930,0.16960208
ISIC_0381980,0.068742625
ISIC_0383524,0.1403033
ISIC_0383804,0.22997896
ISIC_0384107,0.32315856
ISIC_0384200,0.03964863
ISIC_0384214,0.1641361
ISIC_0384407,0.09797918
ISIC_0384664,0.035268378
ISIC_0385579,0.15496941
ISIC_0385609,0.07977423
ISIC_0385633,0.120982766
ISIC_0386664,0.1163091
ISIC_0388873,0.1979047
ISIC_0389629,0.057102103
ISIC_0389955,0.14911456
ISIC_0391694,0.057890307
ISIC_0392105,0.18743555
ISIC_0392334,0.183518
ISIC_0392759,0.16060781
ISIC_0392942,0.09528253
ISIC_0392966,0.34875974
ISIC_0393088,0.17924106
ISIC_0394030,0.28399038
ISIC_0394140,0.112556964
ISIC_0394157,0.04596254
ISIC_0395456,0.42682996
ISIC_0395933,0.21188979
ISIC_0396184,0.110856764
ISIC_0396865,0.14079003
ISIC_0397464,0.14077727
ISIC_0397577,0.07698693
ISIC_0398069,0.1354119
ISIC_0398140,0.1987872
ISIC_0398435,0.27632532
ISIC_0399051,0.041289043
ISIC_0399220,0.059151392
ISIC_0399416,0.16880935
ISIC_0400685,0.12368705
ISIC_0401078,0.21710378
ISIC_0401116,0.04360436
ISIC_0401250,0.2668827
ISIC_0401401,0.117206596
ISIC_0401416,0.054574255
ISIC_0401425,0.07120601
ISIC_0401522,0.06755006
ISIC_0402533,0.18783076
ISIC_0402674,0.11104399
ISIC_0403893,0.16078985
ISIC_0404479,0.11072632
ISIC_0404568,0.20145972
ISIC_0404809,0.16673201
ISIC_0404840,0.3750964
ISIC_0405163,0.28073016
ISIC_0405211,0.25981674
ISIC_0405253,0.042446967
ISIC_0405554,0.21545117
ISIC_0405652,0.08038918
ISIC_0405780,0.1856488
ISIC_0407040,0.26014587
ISIC_0410165,0.089285344
ISIC_0410311,0.35929313
ISIC_0410824,0.2723029
ISIC_0410826,0.22264855
ISIC_0411005,0.1560324
ISIC_0411589,0.108307235
ISIC_0411688,0.101042785
ISIC_0411829,0.14772479
ISIC_0412482,0.14057456
ISIC_0412659,0.007883267
ISIC_0412915,0.10082551
ISIC_0412939,0.19801576
ISIC_0413084,0.06798598
ISIC_0413173,0.04421696
ISIC_0413247,0.14373581
ISIC_0413472,0.14545982
ISIC_0413575,0.03433779
ISIC_0413715,0.12158373
ISIC_0413804,0.070693985
ISIC_0413901,0.27817598
ISIC_0414259,0.028831936
ISIC_0414670,0.06341944
ISIC_0414816,0.040465612
ISIC_0417530,0.02851496
ISIC_0418738,0.05915372
ISIC_0418746,0.21326637
ISIC_0419212,0.045039818
ISIC_0419302,0.14518778
ISIC_0419875,0.092490934
ISIC_0420331,0.057151277
ISIC_0420381,0.29161718
ISIC_0420477,0.3300457
ISIC_0420624,0.10692134
ISIC_0421041,0.21071227
ISIC_0421558,0.14921044
ISIC_0422061,0.047220428
ISIC_0422139,0.16394292
ISIC_0422299,0.14730994
ISIC_0423201,0.30861077
ISIC_0423312,0.10067841
ISIC_0423395,0.12995964
ISIC_0423483,0.11858066
ISIC_0423722,0.1677335
ISIC_0423788,0.12490638
ISIC_0424324,0.14278986
ISIC_0424646,0.07553042
ISIC_0424700,0.25105658
ISIC_0424784,0.041756082
ISIC_0425276,0.108457744
ISIC_0426592,0.18284293
ISIC_0426657,0.19664831
ISIC_0427813,0.07638476
ISIC_0428383,0.105998516
ISIC_0428482,0.16959257
ISIC_0429310,0.07683244
ISIC_0430356,0.12579171
ISIC_0430646,0.06525876
ISIC_0430837,0.15960173
ISIC_0431008,0.1808285
ISIC_0432077,0.088576645
ISIC_0432164,0.16745049
ISIC_0432236,0.20096736
ISIC_0432484,0.18246849
ISIC_0433142,0.24852072
ISIC_0433569,0.26489833
ISIC_0433594,0.18452187
ISIC_0433647,0.039049674
ISIC_0433742,0.035099875
ISIC_0434114,0.10856446
ISIC_0434354,0.091049135
ISIC_0434532,0.039785102
ISIC_0434566,0.15517958
ISIC_0435434,0.2575221
ISIC_0435596,0.12475393
ISIC_0436161,0.10156839
ISIC_0436964,0.16889195
ISIC_0437018,0.20369111
ISIC_0437593,0.10892818
ISIC_0437828,0.240466
ISIC_0437978,0.1410388
ISIC_0438115,0.027404755
ISIC_0438136,0.1895284
ISIC_0438234,0.091098875
ISIC_0438437,0.09781643
ISIC_0439040,0.076131515
ISIC_0439452,0.14847721
ISIC_0439726,0.13869531
ISIC_0439839,0.23971027
ISIC_0439950,0.051477715
ISIC_0440291,0.10963104
ISIC_0440394,0.04084848
ISIC_0440848,0.13862224
ISIC_0441120,0.14422832
ISIC_0441886,0.075392604
ISIC_0442290,0.19494784
ISIC_0442749,0.23332517
ISIC_0442837,0.113722704
ISIC_0443266,0.09302493
ISIC_0443835,0.059638698
ISIC_0444339,0.18613295
ISIC_0444347,0.15778738
ISIC_0444603,0.16003734
ISIC_0444937,0.043984946
ISIC_0445189,0.18398441
ISIC_0445267,0.20592524
ISIC_0445396,0.2788053
ISIC_0445911,0.07473045
ISIC_0448016,0.10326465
ISIC_0448195,0.049028028
ISIC_0448485,0.071218885
ISIC_0448964,0.13225146
ISIC_0449405,0.10770474
ISIC_0449568,0.23856568
ISIC_0449824,0.19007075
ISIC_0449983,0.10092672
ISIC_0450108,0.07889751
ISIC_0450401,0.23815413
ISIC_0451095,0.0817839
ISIC_0452356,0.17207058
ISIC_0452379,0.07785721
ISIC_0452388,0.1442253
ISIC_0452459,0.20884429
ISIC_0452656,0.1647151
ISIC_0453714,0.15431012
ISIC_0454594,0.17772429
ISIC_0455262,0.08678198
ISIC_0455456,0.30215475
ISIC_0455625,0.1424339
ISIC_0455687,0.062130004
ISIC_0455743,0.19933712
ISIC_0456090,0.22573613
ISIC_0456901,0.17371257
ISIC_0456905,0.28528214
ISIC_0457030,0.24634711
ISIC_0457235,0.0636344
ISIC_0457385,0.07317995
ISIC_0457868,0.26745626
ISIC_0458106,0.1379822
ISIC_0458240,0.07329754
ISIC_0459035,0.17043555
ISIC_0459155,0.24506974
ISIC_0460240,0.073099874
ISIC_0460608,0.042045448
ISIC_0460815,0.060727388
ISIC_0460833,0.36300442
ISIC_0461085,0.052864652
ISIC_0461550,0.24880362
ISIC_0461634,0.22812249
ISIC_0461706,0.34829417
ISIC_0462956,0.20306748
ISIC_0463621,0.15507732
ISIC_0463832,0.055120748
ISIC_0464315,0.38471422
ISIC_0464730,0.11141931
ISIC_0464836,0.039206766
ISIC_0465018,0.15927006
ISIC_0465385,0.18430565
ISIC_0465938,0.27163208
ISIC_0467553,0.055151094
ISIC_0467724,0.09844667
ISIC_0467850,0.21145596
ISIC_0468433,0.03754906
ISIC_0468611,0.08425186
ISIC_0469314,0.057752077
ISIC_0469542,0.104082845
ISIC_0469872,0.19221602
ISIC_0470210,0.14948295
ISIC_0470224,0.35829607
ISIC_0470433,0.096202694
ISIC_0470629,0.06008325
ISIC_0472534,0.028722038
ISIC_0472796,0.21153225
ISIC_0473135,0.14720218
ISIC_0473257,0.14841814
ISIC_0473607,0.06651047
ISIC_0474481,0.32475805
ISIC_0474551,0.14272471
ISIC_0475341,0.2807914
ISIC_0475506,0.06966358
ISIC_0475718,0.075365394
ISIC_0475746,0.25562814
ISIC_0476011,0.22839709
ISIC_0476606,0.08369682
ISIC_0476670,0.20271575
ISIC_0476762,0.1682149
ISIC_0478536,0.115976125
ISIC_0478571,0.12195187
ISIC_0479264,0.0536229
ISIC_0480590,0.15255086
ISIC_0481059,0.03940051
ISIC_0481453,0.2358867
ISIC_0481652,0.12741233
ISIC_0481910,0.078763716
ISIC_0482495,0.11355736
ISIC_0483469,0.034325097
ISIC_0483649,0.26822636
ISIC_0484163,0.072961
ISIC_0484568,0.13750722
ISIC_0485417,0.29188088
ISIC_0485529,0.14780046
ISIC_0485537,0.15689984
ISIC_0485753,0.09156027
ISIC_0485881,0.1372572
ISIC_0486478,0.07600463
ISIC_0486516,0.1300797
ISIC_0487460,0.28668782
ISIC_0487660,0.28295973
ISIC_0488192,0.07842967
ISIC_0488252,0.06664065
ISIC_0488413,0.3403995
ISIC_0489267,0.33595058
ISIC_0489611,0.059035987
ISIC_0489729,0.19899774
ISIC_0490714,0.038776223
ISIC_0491818,0.15556693
ISIC_0492473,0.09985983
ISIC_0492483,0.090944014
ISIC_0493185,0.12933843
ISIC_0494257,0.08847633
ISIC_0494344,0.054344133
ISIC_0494383,0.08083021
ISIC_0494655,0.08372191
ISIC_0494868,0.09466595
ISIC_0494885,0.19166128
ISIC_0495405,0.085712306
ISIC_0496209,0.2648247
ISIC_0496971,0.21857436
ISIC_0496975,0.025848268
ISIC_0497800,0.04358029
ISIC_0497817,0.26755795
ISIC_0498037,0.05589957
ISIC_0498040,0.2539392
ISIC_0499719,0.40595683
ISIC_0499971,0.21980941
ISIC_0499977,0.15278582
ISIC_0500253,0.073758565
ISIC_0500312,0.07794794
ISIC_0500526,0.12639065
ISIC_0501506,0.13785665
ISIC_0502016,0.12668724
ISIC_0502419,0.07840832
ISIC_0502582,0.4717079
